"person","givenName","surname"
"http://dbpedia.org/resource/Sam_Watkins","Samuel Rush","Watkins"
"http://dbpedia.org/resource/Todd_James_Pierce","Todd James","Pierce"
"http://dbpedia.org/resource/Diane_Fanning","Diane","Fanning"
"http://dbpedia.org/resource/Elizabeth_Gilbert","Elizabeth","Gilbert"
"http://dbpedia.org/resource/Marc_Spitz","Marc","Spitz"
"http://dbpedia.org/resource/Sharon_Green","Sharon","Green"
"http://dbpedia.org/resource/Tod_Goldberg","Tod","Goldberg"
"http://dbpedia.org/resource/Adam_Rex","Adam","Rex"
"http://dbpedia.org/resource/Alan_Cheuse","Alan","Cheuse"
"http://dbpedia.org/resource/Barbara_Delinsky","Barbara","Delinsky"
"http://dbpedia.org/resource/Candace_Camp","Candace Pauline","Camp"
"http://dbpedia.org/resource/Caroline_Adams_Miller","Caroline Adams","Miller"
"http://dbpedia.org/resource/Douglas_Kent_Hall","Douglas Kent","Hall"
"http://dbpedia.org/resource/Helen_Steiner_Rice","Helen Steiner","Rice"
"http://dbpedia.org/resource/Janelle_Taylor","Janelle","Taylor"
"http://dbpedia.org/resource/John_Ortberg","John","Ortberg"
"http://dbpedia.org/resource/John_Skipp","John","Skipp"
"http://dbpedia.org/resource/Joy_Leftow","Joy","Leftow"
"http://dbpedia.org/resource/Julie_Kenner","Julie","Kenner"
"http://dbpedia.org/resource/Kate_Klise","Kate","Klise"
"http://dbpedia.org/resource/Linda_Lael_Miller","Linda Lael","Miller"
"http://dbpedia.org/resource/Matt_Peckham","Matt","Peckham"
"http://dbpedia.org/resource/Paul_Hornschemeier","Paul","Hornschemeier"
"http://dbpedia.org/resource/Richard_Dean_Starr","Richard Dean","Starr"
"http://dbpedia.org/resource/Richard_Melo","Richard","Melo"
"http://dbpedia.org/resource/Tayari_Jones","Tayari","Jones"
"http://dbpedia.org/resource/Alan_Brennert","Alan","Brennert"
"http://dbpedia.org/resource/Ally_Carter","Ally","Carter"
"http://dbpedia.org/resource/Carolyn_Meyer","Carolyn","Meyer"
"http://dbpedia.org/resource/Derrick_C._Brown","Derrick C.","Brown"
"http://dbpedia.org/resource/Frederic_S._Durbin","Frederic S.","Durbin"
"http://dbpedia.org/resource/Jackie_Beat","Jackie","Beat"
"http://dbpedia.org/resource/James_Monaco","James","Monaco"
"http://dbpedia.org/resource/Jill_Barnett","Jill","Barnett"
"http://dbpedia.org/resource/John_Straley","John","Straley"
"http://dbpedia.org/resource/Lorian_Hemingway","Lorian","Hemingway"
"http://dbpedia.org/resource/Luanne_Rice","Luanne","Rice"
"http://dbpedia.org/resource/Phoebe_Gilman","Phoebe","Gilman"
"http://dbpedia.org/resource/Susan_Elizabeth_Phillips","Susan Elizabeth","Phillips"
"http://dbpedia.org/resource/Will_Weaver","Will","Weaver"
"http://dbpedia.org/resource/Tudor_Jenks","Tudor","Jenks"
"http://dbpedia.org/resource/Bradford_Morrow","Bradford","Morrow"
"http://dbpedia.org/resource/Lee_Hawkins_Garby","Lee Hawkins","Garby"
"http://dbpedia.org/resource/Andrew_Stone_(computer_programmer)","Andrew C.","Stone"
"http://dbpedia.org/resource/Grace_Andreacchi","Grace","Andreacchi"
"http://dbpedia.org/resource/Jade_Sylvan","Jade","Sylvan"
"http://dbpedia.org/resource/Robert_Darr","Robert","Darr"
"http://dbpedia.org/resource/Andra_Medea","Andra","Medea"
"http://dbpedia.org/resource/Carolyn_Creedon","Carolyn","Creedon"
"http://dbpedia.org/resource/Howard_Allison_Sturtzel","Howard Allison","Sturtzel"
"http://dbpedia.org/resource/Jessie_Maye_Smith","Jessie Maye","Smith"
"http://dbpedia.org/resource/Peter_C._Brinckerhoff","Peter","Brinckerhoff"
"http://dbpedia.org/resource/Steve_Mariotti","Steve","Mariotti"
"http://dbpedia.org/resource/Barbara_Faith","Barbara","Faith"
"http://dbpedia.org/resource/Edward_Sagarin","Edward","Sagarin"
"http://dbpedia.org/resource/George_F._Mobley","George F.","Mobley"
"http://dbpedia.org/resource/James_P._Blair","James P.","Blair"
"http://dbpedia.org/resource/Chuck_Connelly","Chuck","Connelly"
"http://dbpedia.org/resource/Earl_Alonzo_Brininstool","Earl Alonzo","Brininstool"
"http://dbpedia.org/resource/Lisa_Ann_Sandell","Lisa Ann","Sandell"
"http://dbpedia.org/resource/Michael_Capuzzo","Michael","Capuzzo"
"http://dbpedia.org/resource/Anne_Sayre","Anne","Sayre"
"http://dbpedia.org/resource/George_Edward_Ellis","George Edward","Ellis"
"http://dbpedia.org/resource/Harvey_Hess","Harvey","Hess"
"http://dbpedia.org/resource/Jordan_S._Gruber","Jordan S.","Gruber"
"http://dbpedia.org/resource/Tom_Meany","Tom","Meany"
"http://dbpedia.org/resource/Virginia_Willis","Virginia","Willis"
"http://dbpedia.org/resource/Steven_Laffoley","Steven","Laffoley"
"http://dbpedia.org/resource/Eldred_Nathaniel_Woodcock","Eldred Nathaniel","Woodcock"
"http://dbpedia.org/resource/Elise_Hu","Elise","Hu"
"http://dbpedia.org/resource/John_G._McDowell","John G","McDowell"
"http://dbpedia.org/resource/Marc_Jampole","Marc","Jampole"
"http://dbpedia.org/resource/Sam_Moffie","Sam","Moffie"
"http://dbpedia.org/resource/William_Mulvihill","William","Mulvihill"
"http://dbpedia.org/resource/Maurice_Sagoff","Maurice","Sagoff"
"http://dbpedia.org/resource/Charlemae_Hill_Rollins","Charlemae Hill","Rollins"
"http://dbpedia.org/resource/Stephen_Kendrick","Stephen","Kendrick"
"http://dbpedia.org/resource/Aaron_Hoffman","Aaron","Hoffman"
"http://dbpedia.org/resource/Adam_McCune_(novelist)","Adam","McCune"
"http://dbpedia.org/resource/Carrie_Vaughn","Carrie","Vaughn"
"http://dbpedia.org/resource/Charles_Lockwood_(author)","Charles","Lockwood"
"http://dbpedia.org/resource/Eileen_Albrizio","Eileen","Albrizio"
"http://dbpedia.org/resource/Eileen_Wilks","Eileen","Wilks"
"http://dbpedia.org/resource/Eleanor_Hoyt_Brainerd","Eleanor Hoyt","Brainerd"
"http://dbpedia.org/resource/Ella_Cheever_Thayer","Ella Cheever","Thayer"
"http://dbpedia.org/resource/Ellen_Hopkins","Ellen","Hopkins"
"http://dbpedia.org/resource/Eric_Metaxas","Eric","Metaxas"
"http://dbpedia.org/resource/Gail_Collins","Gail","Collins"
"http://dbpedia.org/resource/Harlan_Greene","Harlan","Greene"
"http://dbpedia.org/resource/Harry_Kemp","Harry","Kemp"
"http://dbpedia.org/resource/Kendell_Foster_Crossen","Kendell Foster","Crossen"
"http://dbpedia.org/resource/Robert_Levin_(writer)","Robert","Leven"
"http://dbpedia.org/resource/Steve_Thayer","Steve","Thayer"
"http://dbpedia.org/resource/Teresa_Carpenter","Teresa","Carpenter"
"http://dbpedia.org/resource/Tina_Wainscott","Tina","Wainscott"
"http://dbpedia.org/resource/Tucker_Reed","Tucker","Reed"
"http://dbpedia.org/resource/Wesley_D._Sweetser","Wesley D.","Sweetser"
"http://dbpedia.org/resource/Bill_Ransom","Bill","Ransom"
"http://dbpedia.org/resource/Chris_McKinney","Chris","Mckinney"
"http://dbpedia.org/resource/Florence_Earle_Coates","Florence Earle","Coates"
"http://dbpedia.org/resource/Lillian_Faderman","Lillian","Faderman"
"http://dbpedia.org/resource/Raymond_Abbott","Raymond","Abbott"
"http://dbpedia.org/resource/Shannon_Waverly","Shannon","Waverly"
"http://dbpedia.org/resource/Skip_Horack","Skip","Horack"
"http://dbpedia.org/resource/Susan_Vreeland","Susan","Vreeland"
"http://dbpedia.org/resource/Thomas_C._Parramore","Thomas C.","Parramore"
"http://dbpedia.org/resource/Tom_W._Blackburn","Tom W.","Blackburn"
"http://dbpedia.org/resource/William_E._Vaughan","William E.","Vaughan"
"http://dbpedia.org/resource/William_O'Rourke","William","O'Rourke"
"http://dbpedia.org/resource/Evan_Lavender-Smith","Evan","Lavender-Smith"
"http://dbpedia.org/resource/Linda_Weintraub","Linda","Weintraub"
"http://dbpedia.org/resource/Manning_Lee_Stokes","Manning Lee","Stokes"
"http://dbpedia.org/resource/Norman_L._Knight","Norman L.","Knight"
"http://dbpedia.org/resource/Anne_O'Hagan_Shinn","Anne","O'Hagan"
"http://dbpedia.org/resource/Dennis_Sanchez","Dennis","Sanchez"
"http://dbpedia.org/resource/Michael_C._Ford","Michael C.","Ford"
"http://dbpedia.org/resource/R._R._Reno","R. R.","Reno"
"http://dbpedia.org/resource/Robert_M._Utley","Robert M.","Utley"
"http://dbpedia.org/resource/Steve_Kaufman","Steve","Kaufman"
"http://dbpedia.org/resource/Vance_Bourjaily","Vance","Bourjaily"
"http://dbpedia.org/resource/Carolyn_Haywood","Carolyn","Haywood"
"http://dbpedia.org/resource/Jason_Stverak","Jason","Stverak"
"http://dbpedia.org/resource/Trevor_Shane","Trevor","Shane"
"http://dbpedia.org/resource/Vinton_Freedley","Vinton","Freedley"
"http://dbpedia.org/resource/Ben_Dolnick","Ben","Dolnick"
"http://dbpedia.org/resource/Carla_Lucero","Carla","Lucero"
"http://dbpedia.org/resource/Mark_Allen_Baker","Mark","Baker"
"http://dbpedia.org/resource/Max_Apple","Max","Apple"
"http://dbpedia.org/resource/Alexander_Crutchfield","Alexander","Crutchfield"
"http://dbpedia.org/resource/Anne_Roiphe","Anne","Roiphe"
"http://dbpedia.org/resource/David_G._McAfee","David G.","Mcafee"
"http://dbpedia.org/resource/George_S._Elrick","George Seefurth","Elrick"
"http://dbpedia.org/resource/Ira_M._Lapidus","Ira M.","Lapidus"
"http://dbpedia.org/resource/Lawrence_La_Fountain-Stokes","Lawrence","La Fountain-Stokes"
"http://dbpedia.org/resource/Max_Simon_Ehrlich","Max Simon","Ehrlich"
"http://dbpedia.org/resource/Charles_K._Eastman","Charles K.","Eastman"
"http://dbpedia.org/resource/Charlie_Vázquez","Charlie","Vazquez"
"http://dbpedia.org/resource/Larry_Eisenberg","Larry","Eisenberg"
"http://dbpedia.org/resource/Robb_Cullen","Robb","Cullen"
"http://dbpedia.org/resource/Burns_Mantle","Robert Burns","Mantle"
"http://dbpedia.org/resource/Iris_M._Zavala","Iris","Zavala"
"http://dbpedia.org/resource/Janette_Becerra","Janette","Becerra"
"http://dbpedia.org/resource/Jonah_Sachs","Jonah","Sachs"
"http://dbpedia.org/resource/Rysa_Walker","Rysa","Walker"
"http://dbpedia.org/resource/Will_Allison","Will","Allison"
"http://dbpedia.org/resource/Pearl_Cleage","Pearl","Cleage"
"http://dbpedia.org/resource/Cynthia_DeFelice","Cynthia","Defelice"
"http://dbpedia.org/resource/Mona_Lyn_Reese","Mona Lyn","Reese"
"http://dbpedia.org/resource/Ruthanna_Hopper","Ruthanna","Hopper"
"http://dbpedia.org/resource/Norman_A._Fox","Norman A.","Fox"
"http://dbpedia.org/resource/Lance_J._Sussman","Lance","Sussman"
"http://dbpedia.org/resource/Alma_Denny","Alma","Denny"
"http://dbpedia.org/resource/Anne_Everett","Anne","Everett"
"http://dbpedia.org/resource/Betsy_Lewin","Betsy","Lewin"
"http://dbpedia.org/resource/Carlene_Hatcher_Polite","Carlene Hatcher","Polite"
"http://dbpedia.org/resource/Caroline_Dale_Snedeker","Caroline Dale","Snedeker"
"http://dbpedia.org/resource/Christine_Laitta","Christine","Laitta"
"http://dbpedia.org/resource/Eli_Waldron","Eli","Waldron"
"http://dbpedia.org/resource/Eliot_Kleinberg","Eliot","Kleinberg"
"http://dbpedia.org/resource/Jack_Conroy","Jack","Conroy"
"http://dbpedia.org/resource/James_R._Stein","James R.","Stein"
"http://dbpedia.org/resource/Jennifer_Crusie","Jennifer","Crusie"
"http://dbpedia.org/resource/Loren_L._Coleman","Loren L.","Coleman"
"http://dbpedia.org/resource/Mark_Saxton","Mark","Saxton"
"http://dbpedia.org/resource/Peter_Novick","Peter","Novick"
"http://dbpedia.org/resource/Prentice_Mulford","Prentice","Mulford"
"http://dbpedia.org/resource/Sally_Miller_Gearhart","Sally Miller","Gearhart"
"http://dbpedia.org/resource/Sherwin_Bitsui","Sherwin","Bitsui"
"http://dbpedia.org/resource/William_Goodell_(abolitionist)","William","Goodell"
"http://dbpedia.org/resource/Donald_S._Klopfer","Donald","Klopfer"
"http://dbpedia.org/resource/Holly_Sorensen","Holly","Sorensen"
"http://dbpedia.org/resource/Marc_Olden","Marc","Olden"
"http://dbpedia.org/resource/Marjory_Heath_Wentworth","Marjory Heath","Wentworth"
"http://dbpedia.org/resource/Michelle_Paisley","Michelle","Paisley"
"http://dbpedia.org/resource/James_Thompson_(crime_writer)","James","Thompson"
"http://dbpedia.org/resource/Walter_Edwards_(director)","Walter","Edwards"
"http://dbpedia.org/resource/Brad_Thor","Brad","Thor"
"http://dbpedia.org/resource/Donald_Wing","Donald","Wing"
"http://dbpedia.org/resource/Doreen_Cronin","Doreen","Cronin"
"http://dbpedia.org/resource/Fox_Butterfield","Fox","Butterfield"
"http://dbpedia.org/resource/George_Davis_(editor)","George","Davis"
"http://dbpedia.org/resource/Helen_Dore_Boylston","Helen","Dore Bolston"
"http://dbpedia.org/resource/John_Hopkins_(travel_writer)","John","Hopkins"
"http://dbpedia.org/resource/John_Kerr_(author)","John","Kerr"
"http://dbpedia.org/resource/John_Leland_(journalist)","John","Leland"
"http://dbpedia.org/resource/John_Miller_(author)","John","Miller"
"http://dbpedia.org/resource/Jones_Very","Jones","Very"
"http://dbpedia.org/resource/Joshua_Weiner","Joshua","Weiner"
"http://dbpedia.org/resource/Kathryn_Cramer","Kathryn","Cramer"
"http://dbpedia.org/resource/Kim_Mohan","Kim","Mohan"
"http://dbpedia.org/resource/Lauren_Kate","Lauren","Kate"
"http://dbpedia.org/resource/T._M._Wright","T. M.","Wright"
"http://dbpedia.org/resource/Tori_Carrington","Tori","Carrington"
"http://dbpedia.org/resource/Chris_Meledandri","Chris","Meledandri"
"http://dbpedia.org/resource/Cortney_Lance_Bledsoe","Cortney Lance","Bledsoe"
"http://dbpedia.org/resource/Adam_Langer","Adam","Langer"
"http://dbpedia.org/resource/Allen_Zadoff","Allen","Zadoff"
"http://dbpedia.org/resource/Austin_Tappan_Wright","Austin Tappan","Wright"
"http://dbpedia.org/resource/Ben_Parris","Ben","Parris"
"http://dbpedia.org/resource/David_Bodanis","David","Bodanis"
"http://dbpedia.org/resource/Debra_A._Kemp","Debra A.","Kemp"
"http://dbpedia.org/resource/Ennis_Rees","Ennis","Rees"
"http://dbpedia.org/resource/James_Dashner","James","Dashner"
"http://dbpedia.org/resource/James_Thackara","James","Thackara"
"http://dbpedia.org/resource/Molly_Antopol","Molly","Antopol"
"http://dbpedia.org/resource/Scott_Corbett","Scott","Corbett"
"http://dbpedia.org/resource/Susan_Isaacs","Susan","Isaacs"
"http://dbpedia.org/resource/Theresa_Schwegel","Theresa","Schwegel"
"http://dbpedia.org/resource/Ed_Earl_Repp","Ed Earl","Repp"
"http://dbpedia.org/resource/Sarah_Smith_(writer)","Sarah","Smith"
"http://dbpedia.org/resource/Thomas_Perry_(author)","Thomas","Perry"
"http://dbpedia.org/resource/Ann_Eliza_Bleecker","Ann Eliza","Bleecker"
"http://dbpedia.org/resource/Arthur_Elmore_Bostwick","Arthur Elmore","Bostwick"
"http://dbpedia.org/resource/Atherton_Seidell","Atherton","Seidell"
"http://dbpedia.org/resource/Brenda_A._Ferber","Brenda A.","Ferber"
"http://dbpedia.org/resource/Cathie_Pelletier","Cathie","Pelletier"
"http://dbpedia.org/resource/Clint_Catalyst","Clint","Catalyst"
"http://dbpedia.org/resource/Craig_Johnson_(author)","Craig","Johnson"
"http://dbpedia.org/resource/David_Samuels_(writer)","David","Samuels"
"http://dbpedia.org/resource/Gary_Myers_(writer)","Gary","Myers"
"http://dbpedia.org/resource/Harry_Peyton_Steger","Harry Peyton","Steger"
"http://dbpedia.org/resource/Henry_G._Brinton","Henry","Brinton"
"http://dbpedia.org/resource/Jennifer_Ouellette","jennifer","Ouellette"
"http://dbpedia.org/resource/Lee_Oser","Lee","Oser"
"http://dbpedia.org/resource/Mary_Anderson_(author)","Mary","Anderson"
"http://dbpedia.org/resource/Michael_Arndt","Michael","Arndt"
"http://dbpedia.org/resource/Michael_Brodsky","Michael","Brodsky"
"http://dbpedia.org/resource/Michael_Klein_(writer)","Michael","Klein"
"http://dbpedia.org/resource/Michael_Lederer","Michael","Lederer"
"http://dbpedia.org/resource/Michael_Thomas_(author)","Michael","Thomas"
"http://dbpedia.org/resource/Sarah_Monette","Sarah","Monette"
"http://dbpedia.org/resource/Seaman_Jacobs","Seaman","Jacobs"
"http://dbpedia.org/resource/Stuart_M._Kaminsky","Stuart M.","Kaminsky"
"http://dbpedia.org/resource/Walter_Sorrells","Walter","Sorrells"
"http://dbpedia.org/resource/Bob_Nelson_(screenwriter)","Bob","Nelson"
"http://dbpedia.org/resource/Brian_Freeman","Brian","Freeman"
"http://dbpedia.org/resource/Carly_Phillips","Carly","Phillips"
"http://dbpedia.org/resource/Alonzo_Delano","Alonzo","Delano"
"http://dbpedia.org/resource/David_Gordon_(novelist)","David","Gordon"
"http://dbpedia.org/resource/David_Madden_(novelist)","David","Madden"
"http://dbpedia.org/resource/Emily_Prager","Emily","Prager"
"http://dbpedia.org/resource/Joyce_La_Mers","Joyce","La Mers"
"http://dbpedia.org/resource/Justin_Scott_(writer)","Justin","Scott"
"http://dbpedia.org/resource/Kimberly_Dark","Kimberly","Dark"
"http://dbpedia.org/resource/Hemant_Mehta","Hemant","Mehta"
"http://dbpedia.org/resource/Lorene_Cary","Lorene","Cary"
"http://dbpedia.org/resource/Irwin_Sobel","Irwin","Sobel"
"http://dbpedia.org/resource/James_Howe","James","Howe"
"http://dbpedia.org/resource/John_Katzenbach","John","Katzenbach"
"http://dbpedia.org/resource/John_Whedon","John","Whedon"
"http://dbpedia.org/resource/Robert_H._Abel","Robert H.","Abel"
"http://dbpedia.org/resource/Robert_Westfield","Robert","Westfield"
"http://dbpedia.org/resource/Lionel_Casson","Lionel","Casson"
"http://dbpedia.org/resource/Lonnie_Coleman","Lonnie","Coleman"
"http://dbpedia.org/resource/Vernon_Biever","Vernon","Biever"
"http://dbpedia.org/resource/Mary_Francis_Shura","Mary Francis","Young Shura Craig"
"http://dbpedia.org/resource/Michael_Duffy_(American_journalist)","Michael","Duffy"
"http://dbpedia.org/resource/Michael_Stern_(journalist)","Michael","Stern"
"http://dbpedia.org/resource/Pincus_Green","Pincus","Green"
"http://dbpedia.org/resource/Rahadyan_Sastrowardoyo","Rahadyan","Sastrowardoyo"
"http://dbpedia.org/resource/Robert_Ward_(novelist)","Robert","Ward"
"http://dbpedia.org/resource/Sam_Weller_(journalist)","Sam","Weller"
"http://dbpedia.org/resource/Wakako_Yamauchi","Wakako","Yamauchi"
"http://dbpedia.org/resource/William_Gay_(author)","William","Gay"
"http://dbpedia.org/resource/William_Tester","William","Tester"
"http://dbpedia.org/resource/Alexander_Jablokov","Alexander","Jablokov"
"http://dbpedia.org/resource/B._P._Loughridge","B.P.","Loughridge"
"http://dbpedia.org/resource/Bill_Gunn_(writer)","Bill","Gunn"
"http://dbpedia.org/resource/David_Wroblewski","David","Wroblewski"
"http://dbpedia.org/resource/Ann_Jones_(author)","Ann","Jones"
"http://dbpedia.org/resource/E._Everett_Evans","E. Everett","Evans"
"http://dbpedia.org/resource/Edna_Buchanan","Edna","Buchanan"
"http://dbpedia.org/resource/JoAnna_Lund","Joanna","Lund"
"http://dbpedia.org/resource/Jonathan_M._Weiss","Jonathan","Weiss"
"http://dbpedia.org/resource/Elizabeth_Brown_Pryor","Elizabeth","Brown Pryor"
"http://dbpedia.org/resource/Lucinda_Rosenfeld","Lucinda","Rosenfeld"
"http://dbpedia.org/resource/Lynne_Berry","Lynne","Berry"
"http://dbpedia.org/resource/Margot_Mifflin","Margot","Mifflin"
"http://dbpedia.org/resource/Fanny_Fern","Fanny","Fern"
"http://dbpedia.org/resource/Phyllis_McGinley","Phyllis","McGinley"
"http://dbpedia.org/resource/Steven-Elliot_Altman","Steven-Elliot","Altman"
"http://dbpedia.org/resource/Syne_Mitchell","Syne","Mitchell"
"http://dbpedia.org/resource/Thomas_Breitling","Thomas","Breitling"
"http://dbpedia.org/resource/Lawrence_C._Wroth","Lawrence Counselman","Wroth"
"http://dbpedia.org/resource/Marc_Brown_(author)","Marc","Brown"
"http://dbpedia.org/resource/Michele_Dunaway","Michele","Dunaway"
"http://dbpedia.org/resource/Richard_Carlson_(author)","Richard","Carlson"
"http://dbpedia.org/resource/Robert_Gardner_(anthropologist)","Robert","Gardner"
"http://dbpedia.org/resource/Terry_Davis_(author)","Terry","Davis"
"http://dbpedia.org/resource/Troy_Rutter","Troy","Rutter"
"http://dbpedia.org/resource/William_Brent_Bell","William Brent","Bell"
"http://dbpedia.org/resource/Bennett_Madison","Bennett","Madison"
"http://dbpedia.org/resource/Daniel_Barnz","Daniel","Barnz"
"http://dbpedia.org/resource/Mat_Johnson","Mat","Johnson"
"http://dbpedia.org/resource/Meghan_Daum","Meghan","Daum"
"http://dbpedia.org/resource/Molly_Louise_Shepard","Molly Louise","Shepard"
